CROS-EN091#The Melody of Awakening Dragon#UNLIMITED#SUPER_RARE#SPELL
LCKC-EN028#The Melody of Awakening Dragon#FIRST#SECRET_RARE#SPELL
BLLR-EN068#Evilswarm Exciton Knight#FIRST#ULTRA_RARE#MONSTER
DUDE-EN038#Mind Control#FIRST#ULTRA_RARE#SPELL
PGLD-EN067#Mind Control#FIRST#GOLD_RARE#SPELL
SHVA-EN059#Twin Twisters#FIRST#SECRET_RARE#SPELL
SR02-EN028#Trade-In#FIRST#COMMON#SPELL
LDK2-ENK28#Trade-In#FIRST#COMMON#SPELL
TU01-EN010#Trade-In#UNLIMITED#RARE#SPELL
SR02-EN028#Trade-In#FIRST#COMMON#SPELL
SDRL-EN019#Trade-In#FIRST#COMMON#SPELL
GLD4-EN043#Trade-In#LIMITED#COMMON#SPELL
DUPO-EN028#Crowley, the First Propheseer#FIRST#ULTRA_RARE#MONSTER
SDPL-EN017#Effect Veiler#FIRST#COMMON#MONSTER
YS17-EN020#Effect Veiler#FIRST#COMMON#MONSTER
LEHD-ENC12#Effect Veiler#FIRST#COMMON#MONSTER
SR03-EN020#Maxx C#FIRST#COMMON#MONSTER
SR03-EN020#Maxx C#FIRST#COMMON#MONSTER
DCR-084#Maxx C#UNLIMITED#SUPER_RARE#MONSTER
DCR-085#Dragged Down into the Grave#UNLIMITED#COMMON#SPELL
DCR-086#Dragged Down into the Grave#UNLIMITED#COMMON#SPELL
TSHD-EN060#Forbidden Graveyard#FIRST#COMMON#SPELL
OP09-EN021#Silent Graveyard#UNLIMITED#COMMON#SPELL
MP18-EN019#Set Rotation#FIRST#COMMON#SPELL
MP18-EN019#Set Rotation#FIRST#COMMON#SPELL
DUDE-EN039#Wave-Motion Cannon#FIRST#ULTRA_RARE#SPELL
SHVA-EN008#Goddess Skuld's Oracle#FIRST#SUPER_RARE#SPELL
DESO-EN056#Advance Draw#FIRST#SUPER_RARE#SPELL
SR06-EN025#Hand Destruction#FIRST#COMMON#SPELL
SR02-FR030#Destruction de Main (Hand Destruction FR)#FIRST#COMMON#SPELL
SDMM-FR028#Destruction de Main (Hand Destruction FR)#UNLIMITED#COMMON#SPELL
EXFO-EN091#Curious, the Lightsworn Dominion#FIRST#SUPER_RARE#MONSTER
RIRA-EN081#Barricadeborg Blocker#UNLIMITED#COMMON#MONSTER
SDRR-EN041#Topologic Zeroboros#FIRST#ULTRA_RARE#MONSTER
SDSB-EN015#Dogoran, the Mad Flame Kaiju#FIRST#COMMON#MONSTER
DASA-EN044#The Monarchs Stormforth#FIRST#SUPER_RARE#SPELL
SR06-EN000#Lilith, Lady of Lament#FIRST#ULTRA_RARE#MONSTER
HA01-EN022#Brionac, Dragon of the Ice Barrier#UNLIMITED#SECRET_RARE#MONSTER
HSRD-EN043#Stardust Spark Dragon#FIRST#SUPER_RARE#MONSTER
DUDE-EN012#Stardust Spark Dragon#FIRST#ULTRA_RARE#MONSTER
LCKC-EN070#Ancient Fairy Dragon#FIRST#ULTRA_RARE#MONSTER
CT06-EN002#Ancient Fairy Dragon#LIMITED#SECRET_RARE#MONSTER
BOSH-EN087#Gadarla, the Mystery Dust Kaiju#UNLIMITED#RARE#MONSTER
MP16-DE234#Gadarla, der mysteriose Staub-Kaiju (Gadarla, the Mystery Dust Kaiju DE)#FIRST#RARE#MONSTER
MACR-EN009#Predaplant Ophrys Scorpio#UNLIMITED#RARE#MONSTER
SR07-EN033#Shared Ride#FIRST#COMMON#SPELL
MP16-EN082#Brilliant Fusion#FIRST#SUPER_RARE#SPELL
LED2-EN001#Millennium-Eyes Illusionist#FIRST#ULTRA_RARE#MONSTER
